PF3D7_1428500,PF14_0264,,,,,,
PF3D7_1133600,PF11_0346,,,,,,
PF3D7_0422300,MAL4P1.205,PFD1050w,,,,,
PF3D7_1122700,PF11_0238,,,,,,
PF3D7_0320500,MAL3P7.11,PFC0910w,,,,,
PF3D7_1208100,2277.t00082,MAL12P1.81,PFL0405w,,,,
PF3D7_0523300,MAL5P1.233,PFE1165c,,,,,
PF3D7_1329200,MAL13P1.147,,,,,,
PF3D7_1245900,2277.t00440,MAL12P1.438,PFL2200w,,,,
PF3D7_0506800,MAL5P1.69,PFE0335w,,,,,
PF3D7_0527100,MAL5P1.270,PFE1350c,,,,,
PF3D7_1008700,PF10_0084,,,,,,
PF3D7_1472400,PF14_0692,,,,,,
PF3D7_0524700,MAL5P1.246,PFE1230c,,,,,
PF3D7_0911000,PFI0535w,,,,,,
PF3D7_1234500,2277.t00333,MAL12P1.332,PFL1665c,,,,
PF3D7_1245600,2277.t00438,MAL12P1.436,PFL2190c,,,,
PF3D7_0510300,MAL5P1.104,PFE0510c,,,,,
PF3D7_1008800,PF10_0085,,,,,,
PF3D7_1408900,PF14_0086,,,,,,
PF3D7_1335500,MAL13P1.177,,,,,,
PF3D7_1421100,PF14_0204,,,,,,
PF3D7_0809200,PF08_0102,,,,,,
PF3D7_0800900,MAL8P1.160,,,,,,
PF3D7_1130500,PF11_0315,,,,,,
PF3D7_1241100,2277.t00395,MAL12P1.393,PFL1975c,,,,
PF3D7_1213600,2277.t00133,MAL12P1.132,PFL0660w,,,,
PF3D7_1439800,PF14_0377,,,,,,
PF3D7_0916700,PFI0820c,,,,,,
PF3D7_1016300,PF10_0159,,,,,,
PF3D7_0628800,2270.t00176,MAL6P1.140,PFF1395c,,,,
PF3D7_1115200,PF11_0160,,,,,,
PF3D7_1460700,PF14_0579,,,,,,
PF3D7_0825100,MAL8P1.28,,,,,,
PF3D7_0407300,MAL4P2.09,PFD0360w,,,,,
PF3D7_1451400,PF14_0489,,,,,,
PF3D7_1329500,PF13_0162,,,,,,
PF3D7_0901100,PFI0055c,,,,,,
PF3D7_1423500,PF14_0226,,,,,,
PF3D7_1317700,MAL13P1.91,,,,,,
PF3D7_1321500.1,MAL13P1.118,PF3D7_1321500,,,,,
PF3D7_1327700,PF13_0158,,,,,,
PF3D7_0708400,PF07_0029,,,,,,
PF3D7_1308800,MAL13P1.42,,,,,,
PF3D7_1365500,PF13_0345,,,,,,
PF3D7_1427200,PF14_0251,,,,,,
PF3D7_1350100,PF13_0262,,,,,,
PF3D7_1325000,PF13_0142,,,,,,
PF3D7_0704800,PF07_0019,,,,,,
PF3D7_1240300,2277.t00390,MAL12P1.388,PFL1950w,,,,
PF3D7_0222300,PF02_0211,PFB0995w,,,,,
PF3D7_1451900,PF14_0494,,,,,,
PF3D7_1126300,PF11_0273,,,,,,
PF3D7_1004700,PF10_0050,,,,,,
PF3D7_0932000,PFI1555w,,,,,,
PF3D7_0826200,PF08_0022,,,,,,
PF3D7_1027200,PF10_0267,,,,,,
PF3D7_1407500,PF14_0072,,,,,,
PF3D7_0622700,2270.t00115,MAL6P1.202,PFF1090c,,,,
PF3D7_0516500,MAL5P1.165,PFE0825w,,,,,
PF3D7_0815400,MAL8P1.85,,,,,,
PF3D7_1304000,MAL13P1.21,,,,,,
PF3D7_0726400,MAL7P1.146,,,,,,
PF3D7_1335400,PF13_0198,,,,,,
PF3D7_0308500,MAL3P3.21,PFC0360w,,,,,
PF3D7_0204500,PF02_0042,PFB0200c,,,,,
PF3D7_1436900,PF14_0349,,,,,,
PF3D7_0411200,MAL4P2.46,PFD0555c,,,,,
PF3D7_1445700,PF14_0434,,,,,,
PF3D7_1303200.2,MAL13P1.16,PF3D7_1303200,,,,,
PF3D7_0422900,MAL4P1.210,PFD1080w,,,,,
PF3D7_1364100,PF13_0338,,,,,,
PF3D7_1225500,2277.t00246,MAL12P1.246,PFL1230w,,,,
PF3D7_0403000,MAL4_tRNA_Asn1,MAL4_tRNA_Asn1:tRNA,,,,,
PFC10_API0012,PFC10_API0012,,,,,,
PF3D7_0920600,PFI1010w,,,,,,
PF3D7_0715600,PF07_0062,,,,,,
PF3D7_0505800,MAL5P1.58,PFE0285c,,,,,
PF3D7_1310200,MAL13P1.49,,,,,,
PF3D7_1226400,2277.t00255,MAL12P1.255,PFL1275c,,,,
PF3D7_1221700,2277.t00209,MAL12P1.209,PFL1045w,,,,
PF3D7_0812500,PF08_0086,,,,,,
PF3D7_1335200,PF13_0197a,,,,,,
PF3D7_1140900,PF11_0420,,,,,,
PF3D7_1327900,PF13_0156a,,,,,,
PF3D7_0524400,MAL5P1.243,PFE1215c,,,,,
mal_mito_2,mal_mito_2,,,,,,
PF3D7_0612400,2270.t00017,MAL6P1.302,PFF0600w,PFF0602w,,,
PF3D7_0915900,PFI0780w,,,,,,
PF3D7_1351100,MAL13P1.257,,,,,,
PF3D7_1337200,MAL13P1.186,PF13_0207,,,,,
PF3D7_1351200,MAL13P1.258,,,,,,
PF3D7_0316100,PFC0701w,,,,,,
PF3D7_1116100,PF11_0168,PF11_0168a,,,,,
PF3D7_1231600,2277.t00305,MAL12P1.305,PFL1525c,,,,
PF3D7_0514500,MAL5P1.145,PFE0725c,,,,,
PF3D7_1328200,PF13_0155,,,,,,
PF3D7_1327100,MAL13P1.154,,,,,,
PF3D7_1037100,PF10_0363,,,,,,
PF3D7_1018500,PF10_0179,PF10_0179a,,,,,
PF3D7_1422000,PF14_0787,,,,,,
PF3D7_1468700,PF14_0655,,,,,,
PF3D7_1128500,PF11_0296,,,,,,
PF3D7_1224700,2277.t00238,MAL12P1.238,PFL1190c,,,,
PF3D7_1119900,PF11_0206,,,,,,
PF3D7_1303700,MAL13P1.18,,,,,,
PF3D7_0608200,2270.t00443,MAL6P1.85,PFF0405c,,,,
PF3D7_0726700,PF07_0109,,,,,,
PF3D7_1144900,PF11_0461,,,,,,
PF3D7_1404400,PF14_0041,,,,,,
PF3D7_0620300,2270.t00094,MAL6P1.222,PFF0990c,,,,
PF3D7_1036500,PF10_0357,,,,,,
PF3D7_1441400,PF14_0393,,,,,,
PF3D7_1105600,PF11_0067,,,,,,
PF3D7_0810700,MAL8P1.107,,,,,,
PF3D7_1321800,PF13_0124,,,,,,
PF3D7_0632500,2270.t00320,MAL6P1.4,PFF1580c,,,,
PF3D7_1136800,PF11_0380,,,,,,
PF3D7_1420400,PF14_0198,,,,,,
PF3D7_1407600,PF14_0073,,,,,,
PF3D7_0703100,PF07_0011,,,,,,
PF3D7_0631300,2270.t00308,MAL6P1.16,PFF1520w,,,,
PF3D7_1431300,PF14_0292,,,,,,
PF3D7_1349600,MAL13P1.250,,,,,,
PF3D7_1361800,MAL13P1.308,,,,,,
PF3D7_0906400,PFI0315c,,,,,,
PF3D7_0510200,MAL5P1.103,PFE0505w,,,,,
PF3D7_1035100,PF10_0342,,,,,,
PF3D7_0421700,MAL4P1.201,PFD1030c,,,,,
PF3D7_0829700,PF08TR003,PF08TR003:ncRNA,,,,,
PF3D7_0216000,PF02_0151,PFB0730w,,,,,
PF3D7_0309700,MAL3P3.15,PFC0405c,,,,,
PF3D7_1464500,PF14_0613,,,,,,
PF3D7_0907900,PFI0380c,,,,,,
PF3D7_1355600,PF13_0295,,,,,,
PF3D7_1102200,PF11_0034,,,,,,
PF3D7_1237200,2277.t00360,MAL12P1.358,PFL1800w,,,,
PF3D7_0415000,MAL4P1.140,PFD0725c,,,,,
PF3D7_0106600,MAL1P1.57,PFA0325w,,,,,
PF3D7_0806100,PF08_0116,,,,,,
PF3D7_1246200,2277.t00443,MAL12P1.442,PFL2215w,,,,
PF3D7_0716700,PF07_0069,,,,,,
PF3D7_1109100,PF11_0540a,,,,,,
PF3D7_0405500,MAL4P1.53,PFD0265c,PFD0270c,,,,
PF3D7_0832800,MAL7P1.219,,,,,,
PF3D7_1422600,PF14_0216,,,,,,
PF3D7_0914700,PFI0720w,,,,,,
PF3D7_1312900,MAL13P1.63,,,,,,
PF3D7_1224900,2277.t00240,MAL12P1.240,PFL1200c,,,,
PF3D7_1220300,2277.t00195,MAL12P1.195,PFL0975w,,,,
PF3D7_0314900,MAL3P5.11,PFC0625w,,,,,
PF3D7_1314000,MAL13P1.72,,,,,,
PF3D7_0205400,PF02_0050,PFB0240w,,,,,
PF3D7_1010900,PF10_0106,PF10_0106:exon:5,,,,,
PF3D7_1457200,PF14_0545,,,,,,
PF3D7_0422500,MAL4P1.207,PFD1060w,,,,,
PF3D7_1120800,PF11_0215,,,,,,
PF3D7_1336700,PF13_0203,,,,,,
PF3D7_0937400,PFI1810w,,,,,,
PF3D7_0826700,PF08_0019,,,,,,
PF3D7_1219400,2277.t00188,PF12_0001,PFL0940c,,,,
PF3D7_1249400,2277.t00474,MAL12P1.472,PFL2370c,,,,
PF3D7_0528100,MAL5P1.278,PFE1400c,,,,,
PF3D7_1411800,PF14_0116,,,,,,
PF3D7_1023100,PF10_0224,,,,,,
PF3D7_0906600,PFI0325c,,,,,,
PFC10_API0029,PFC10_API0029,Rps7,,,,,
PF3D7_1212200,2277.t00122,MAL12P1.121,PFL0605c,,,,
PF3D7_0402100,MAL4P1.19,PFD0095c,,,,,
PF3D7_1142400,PF11_0436,,,,,,
PF3D7_1125500,PF11_0266,,,,,,
PF3D7_0618900.1,2270.t00076,MAL6P1.238,PF3D7_0618900,PFF0915w,,,
PF3D7_0908700,PFI0420c,,,,,,
PF3D7_1233200.2,2277.t00320,MAL12P1.319,PF3D7_1233200,PFL1600c,,,
PF3D7_1229700,PFL1432w,,,,,,
PF3D7_0607200,2270.t00242,MAL6P1.75,PFF0355c,,,,
PF3D7_0627400,2270.t00161,MAL6P1.154,PFF1330c,,,,
PF3D7_1449300,PF14_0469,,,,,,
PFC10_API0022,ORF129,PFC10_API0022,,,,,
PF3D7_0812200,MAL8P1.98,MAL8P1.99,,,,,
PF3D7_0623200,2270.t00455,MAL6P1.197,PFF1115w,,,,
PF3D7_0706300,MAL7P1.203a,,,,,,
PF3D7_1235300,2277.t00341,MAL12P1.339,PFL1705w,,,,
PF3D7_0111400,MAL1P2.39,PFA0550w,,,,,
PF3D7_0804500,MAL8P1.139,,,,,,
PF3D7_1011600,PF10_0113,,,,,,
PF3D7_1342500,MAL13P1.212,,,,,,
PF3D7_1245700,PF12TR016,PF12TR016:ncRNA,,,,,
PF3D7_1469800,PF14_0666,,,,,,
PF3D7_1434900,PF14_0330,,,,,,
PF3D7_0718000,MAL7P1.89,,,,,,
PF3D7_0908200,PFI0395w,,,,,,
PF3D7_0725700,MAL7_ITS1,MAL7_ITS1:rRNA,,,,,
PF3D7_1236100,2277.t00349,MAL12P1.347,PFL1745c,,,,
PF3D7_0522100,MAL5P1.221,PFE1105c,,,,,
PF3D7_0208500,PF02_0081,PFB0385w,,,,,
PF3D7_0410700,MAL4P2.41,PFD0530c,,,,,
PF3D7_1423000,PF14_0221,,,,,,
PF3D7_1221800,2277.t00210,MAL12P1.210,PFL1050w,,,,
PF3D7_1437400,PF14_0354,,,,,,
PF3D7_1363700,MAL13P1.319,,,,,,
PF3D7_0409600,MAL4P2.32,PFD0470c,PFD0475c,,,,
PF3D7_0618300,2270.t00071,MAL6P1.244,PFF0885w,,,,
PF3D7_1416800,PF14_0166,,,,,,
PF3D7_0728400.1,MAL7P1.154,PF3D7_0728400,,,,,
PF3D7_0802300,PF08_0130,,,,,,
PF3D7_1231300,2277.t00302,MAL12P1.302,PFL1510c,,,,
PF3D7_0828600,MAL8P1.13,,,,,,
PF3D7_0411700,MAL4P2.49,PFD0580c,,,,,
PF3D7_0601900,2270.t00296,MAL6P1.22,PFF0090w,,,,
PF3D7_1356400,PF13_0302,,,,,,
PF3D7_1114700,PF11_0156,,,,,,
PF3D7_0718300,MAL7P1.92,,,,,,
PF3D7_0316600,MAL3P6.6,PFC0725c,,,,,
PF3D7_1129000,PF11_0301,,,,,,
PF3D7_1140500,PF11_0416,,,,,,
PF3D7_1330100,MAL13P1.160,,,,,,
PF3D7_0812600,PF08_0085,,,,,,
PF3D7_0930400.2,PF3D7_0930400,PFI1480w,,,,,
PF3D7_1478000,PF14_0752,,,,,,
PF3D7_0630600,2270.t00195,MAL6P1.122,PFF1485w,,,,
PF3D7_1401300,PF14_0015,,,,,,
PF3D7_1365300,PF13_0343,,,,,,
PF3D7_1446200,PF14_0439,,,,,,
PF3D7_0503200,MAL5P1.32,PFE0155w,,,,,
PF3D7_0811100,PF08_0093,,,,,,
PF3D7_0914100,PFI0690c,,,,,,
PF3D7_0832400,MAL7P1.223,,,,,,
PF3D7_0107300,MAL1P1.65,PFA0360c,,,,,
PF3D7_0100300,MAL1P4.03,PFA0015c,,,,,
PF3D7_0934500,PFI1670c,,,,,,
PF3D7_1247200,2277.t00453,MAL12P1.452,PFL2265c,,,,
PF3D7_1223500,2277.t00226,MAL12P1.226,PFL1130c,,,,
PF3D7_0801200,PF08_tmp2,PF08_tmp2:ncRNA,,,,,
PF3D7_1125800,PF11_0268,,,,,,
PF3D7_0105300,MAL1P1.43,PFA0260c,,,,,
PF3D7_1415700,PF14_0155,,,,,,
PF3D7_0111300,MAL1P2.38,PFA0545c,,,,,
PF3D7_0617400,2270.t00065,MAL6P1.252,PFF0845c,,,,
PF3D7_0101800,MAL1P1.9b,PFA0090c,,,,,
PF3D7_0215000,PF02_0141,PFB0685c,,,,,
PF3D7_1457700,PF14_0550,,,,,,
PF3D7_1250300,2277.t00483,MAL12P1.481,PFL2415w,,,,
PF3D7_1365200,MAL13P1.580,,,,,,
PF3D7_0514400,MAL5_tRNA_Phe1,MAL5_tRNA_Phe1:tRNA,,,,,
PF3D7_1000200,PF10_0002,,,,,,
PF3D7_1207400,2277.t00075,MAL12P1.74,PFL0370w,,,,
PF3D7_1237100,2277.t00359,MAL12P1.357,PFL1795c,,,,
PF3D7_1041300,1398.t00021,PF10_0406,,,,,
PF3D7_0912600,PFI0615w,,,,,,
PF3D7_1312600,PF13_0070,,,,,,
PF3D7_1408000,PF14_0077,,,,,,
PF3D7_0613700,2270.t00027,MAL6P1.288,PFF0665c,,,,
PF3D7_1250200,2277.t00482,MAL12P1.480,PFL2410w,,,,
PF3D7_0817100,MAL8P1.75a,,,,,,
PF3D7_0823300,MAL8P1.39,PF08_0034,,,,,
PF3D7_0804000,PF08_0124,,,,,,
PF3D7_0211400,PF02_0106,PFB0505c,,,,,
PF3D7_0626400,2270.t00151,MAL6P1.164,PFF1280w,,,,
PF3D7_1239000,2277.t00378,MAL12P1.376,PFL1890c,,,,
PF3D7_1370000,MAL13_tRNA_Arg3,MAL13_tRNA_Arg3:tRNA,,,,,
PF3D7_1337700,MAL13P1.188,,,,,,
PF3D7_1018200,PF10_0177a,,,,,,
PF3D7_0831200,MAL8P1.204,,,,,,
PF3D7_0517900,MAL5P1.179,PFE0895c,,,,,
PF3D7_0732000,PF07_0130,,,,,,
PF3D7_0207300,PF02_0069,PFB0325c,,,,,
PF3D7_0934400,PFI1665w,,,,,,
PF3D7_0611800,2270.t00012,MAL6P1.307,PFF0575c,,,,
PF3D7_0304600,MAL3P2.11,PFC0210c,,,,,
PF3D7_0201500,PF02_0015,PFB0075c,,,,,
PF3D7_1403400,PF14_0032,,,,,,
PF3D7_1305800,PF13_0030,,,,,,
PF3D7_1412900.1,PF14_0128,PF3D7_1412900,,,,,
PF3D7_1444500,PF14_0423,,,,,,
PF3D7_1138100,PF11_0393,,,,,,
PF3D7_1303400,PF13_0018,,,,,,
PF3D7_1012300,PF10_0120,,,,,,
PF3D7_0821400,MAL8P1.52,,,,,,
PF3D7_1457100,PF14_0544,,,,,,
PF3D7_0205600,PF02_0052,PFB0250w,,,,,
PF3D7_1447600,PF14_0452a,,,,,,
PF3D7_1435400,PF14_0335,,,,,,
PF3D7_1340300,PF13_0219,,,,,,
PF3D7_1244000,2277.t00423,MAL12P1.421,PFL2115c,,,,
PF3D7_0516300,MAL5P1.163,PFE0815w,,,,,
PF3D7_0609300,2270.t00220,MAL6P1.96,PFF0460w,,,,
PF3D7_0212600,PF02_0118,PFB0570w,,,,,
PF3D7_1419700,PF14_0191,,,,,,
PF3D7_1139400,PF11TR008,PF11TR008:ncRNA,,,,,
PF3D7_0529000,MAL5P1.287,PFE1445c,,,,,
PF3D7_0408100,MAL4P2.17,PFD0400w,,,,,
PF3D7_0514300,MAL5P1.144,PFE0715w,,,,,
PF3D7_1019200,PF10_0185,,,,,,
PF3D7_1252400,2277.t00502,MAL12P1.499,PFL2520w,,,,
PF3D7_1465100,PF14_0618,,,,,,
PF3D7_0322500,PFC1005c,,,,,,
PF3D7_0714200,PF07_0056,,,,,,
PF3D7_0111800,MAL1P2.43,PFA0570w,,,,,
PF3D7_1430100,PF14_0280,,,,,,
PF3D7_1330900,PF3D7_13_snoR17,PF3D7_13_snoR17.1,,,,,
PF3D7_0212300,PF02_0115,PFB0550w,,,,,
PF3D7_0605700,2270.t00258,MAL6P1.60,PFF0280w,,,,
PF3D7_1478600,PF14_0758,,,,,,
PF3D7_1462700,PF14_0597,,,,,,
PF3D7_1402200,PF14_0024,,,,,,
PF3D7_1341100,MAL13_U6_snRNA,MAL13_U6_snRNA:snRNA,,,,,
PF3D7_0529900,MAL5P1.295,PFE1490c,,,,,
PF3D7_1410600,PF14_0104,,,,,,
PF3D7_1105300,PF11_0064,,,,,,
PF3D7_1436800,PF14_0348,,,,,,
PF3D7_1202100.2,2277.t00021,MAL12P1.21,PF3D7_1202100,PFL0105w,,,
PF3D7_0401900,MAL4P1.17,PFD0085c,,,,,
PF3D7_0311200,MAL3P4.19,PFC0470w,,,,,
PF3D7_1208900,2277.t00090,MAL12P1.89,PFL0445w,,,,
PF3D7_1338700,MAL13P1.194,,,,,,
PF3D7_0703600,MAL7P1.13,MAL7P1.165,,,,,
PF3D7_1251100,2277.t00491,MAL12P1.488,PFL2455w,,,,
PF3D7_0405900,MAL4P1.58,PFD0290c,PFD0295c,,,,
PF3D7_1416000,PF14_0158,,,,,,
PF3D7_1358800,PF13_0316,,,,,,
PF3D7_0912900,PFI0630w,,,,,,
PF3D7_0722400,MAL7P1.122,,,,,,
PF3D7_0114200,MAL1P4.15,PFA0685c,,,,,
PF3D7_0708100,PF07_0027,,,,,,
PF3D7_0701700,1868.m00022,PF07_0002,,,,,
PF3D7_1311500,PF13_0063,,,,,,
PF3D7_1366500,PF13_0349,,,,,,
PF3D7_0305800,MAL3P2.21,PFC0260w,,,,,
PF3D7_0102500,MAL1P1.16,PFA0125c,,,,,
PF3D7_1450600,PF14_0481,,,,,,
PF3D7_0206600,PF02_0062,PFB0290c,,,,,
PF3D7_1106200,PF11_0073,,,,,,
PF3D7_1479600,PF14_0768,,,,,,
PF3D7_0201700,PF02_0017,PFB0085c,,,,,
PF3D7_0936700,PFI1775w,,,,,,
PF3D7_0407100,MAL4P2.07,PFD0350w,,,,,
PF3D7_1412600,PF14_0125,,,,,,
PF3D7_0526000,MAL5P1.259,PFE1295c,,,,,
PF3D7_1331700,PF13_0170,,,,,,
PF3D7_1134200,PF11_0353,,,,,,
PF3D7_0205100,PF02_0048,PFB0227c,PFB0230c,,,,
PF3D7_0601800,PF3D7_06ncRNA1,PF3D7_06ncRNA1.1,,,,,
PF3D7_0420500,PFD0993c,,,,,,
PF3D7_1305000,PF13_0024,,,,,,
PF3D7_1202300,2277.t00023,MAL12P1.23,PFL0115w,,,,
PF3D7_0803200,MAL8P1.146,,,,,,
PF3D7_0811700,PF08_0090,,,,,,
PF3D7_0724000,MAL7P1.127,MAL7P1.128,,,,,
PF3D7_1137600,PF11_0387,PF11_0388,,,,,
PF3D7_0907700,PFI0370c,,,,,,
PF3D7_1111900,PF11_0125,,,,,,
PF3D7_1321300,MAL13P1.116,,,,,,
PF3D7_0609800,2270.t00216,MAL6P1.101,PFF0485c,,,,
PF3D7_1130800,PF11_0318,,,,,,
PF3D7_0100800,MAL1P4.07,PFA0040w,,,,,
PF3D7_0624000,2270.t00126,MAL6P1.189,PFF1155w,,,,
PF3D7_0523500,PFE1173c,,,,,,
PF3D7_1476500,PF14_0735,,,,,,
PF3D7_0209000,PF02_0086,PFB0405w,,,,,
PF3D7_1127400,PF11_0285,,,,,,
PF3D7_0931600,PFI1535w,,,,,,
PF3D7_1331400,PF13_0168,,,,,,
PF3D7_0628000,2270.t00167,MAL6P1.148,PFF1360w,,,,
PF3D7_1443000,PF14_0408,,,,,,
PF3D7_0932200,PFI1565w,,,,,,
PF3D7_1402600,PF3D7_14_snoR22,PF3D7_14_snoR22.1,,,,,
PF3D7_1103700,PF11_0048,,,,,,
PF3D7_1027700.2,PF10_0271,PF3D7_1027700,,,,,
PF3D7_1463000,PF14_0600,,,,,,
PF3D7_0606800,2270.t00248,MAL6P1.71,PFF0335c,,,,
PF3D7_1356700,MAL13P1.277,,,,,,
PF3D7_1433000,PF14_0784,,,,,,
PF3D7_0529400.2,MAL5P1.291,PF3D7_0529400,PFE1465w,,,,
PF3D7_0935900,PFI1735c,,,,,,
PF3D7_0919100,PFI0935w,,,,,,
PF3D7_1229400,2277.t00284,MAL12P1.284,PFL1420w,,,,
PF3D7_1247000.2,2277.t00451,MAL12P1.450,PF3D7_1247000,PFL2255w,,,
PF3D7_0219300,PF02_0180,PFB0886c,,,,,
PF3D7_0419800,MAL4P1.187,PFD0960c,,,,,
PF3D7_0624200,2270.t00128,MAL6P1.187,PFF1165c,,,,
PF3D7_0829200,PF08_0006,,,,,,
PF3D7_1243700,2277.t00420,MAL12P1.418,PFL2100w,,,,
PF3D7_0202900,PF02_0028,PFB0140w,,,,,
PF3D7_0930800,PFI1500w,,,,,,
PF3D7_0729300,PF07_0121,,,,,,
PF3D7_1014400,PF10_0141,,,,,,
PF3D7_0403600,MAL4P1.34,PFD0170c,,,,,
PF3D7_0815800,MAL8P1.82,,,,,,
PF3D7_1102300,PF11_0035,,,,,,
PF3D7_0623700,2270.t00453,MAL6P1.192,PFF1140c,,,,
PF3D7_0111200,MAL1P2.37,PFA0540c,,,,,
PF3D7_0309400,PFC0392c,PFC0392c:ncRNA,RNAzID:2846,rnazid:2846,,,
PF3D7_0828200,PF08_0011,,,,,,
PF3D7_0728200,MAL7P1.153,,,,,,
PF3D7_1319900,MAL13P1.107,,,,,,
PF3D7_1146000,PF11_0471,,,,,,
PF3D7_1467900,PF14_0647,,,,,,
PF3D7_1239200,2277.t00380,MAL12P1.378,PFL1900w,,,,
PF3D7_0500800,MAL5P1.9,PFE0040c,,,,,
PF3D7_1102100,PF11_0033a,,,,,,
PF3D7_0525600,MAL5P1.255,PFE1275c,,,,,
PF3D7_1304800,PFD3D7_13_snoR16,PFD3D7_13_snoR16.1,,,,,
PF3D7_0629700,2270.t00184,MAL6P1.131,PFF1440w,,,,
PF3D7_0101200,MAL1P1.3,PFA0060w,,,,,
PF3D7_1122200,PF11_0230,,,,,,
PF3D7_0106900,MAL1P1.60,PFA0340w,,,,,
PF3D7_1318300,PF13_0101,,,,,,
PF3D7_1117600.2,PF11_0182,PF3D7_1117600,,,,,
PF3D7_1148600,MAL11_rRNA,MAL11_rRNA:rRNA,,,,,
PF3D7_0310200,MAL3P3.18,PFC0425w,,,,,
PF3D7_0421200,MAL4P1.197,PFD1010w,,,,,
PF3D7_0304000,MAL3P2.5,PFC0180c,,,,,
PF3D7_0731900,MAL7P1.179,,,,,,
PF3D7_0902500,PFI0120c,,,,,,
PF3D7_1316200,PF13_0090,,,,,,
PF3D7_0412900,PFD0630c,,,,,,
PF3D7_0919000,PFI0930c,,,,,,
PF3D7_0818900,PF08_0054,,,,,,
PF3D7_1226800,2277.t00259,MAL12P1.259,PFL1295w,,,,
PF3D7_1221400,2277.t00206,MAL12P1.206,PFL1030w,,,,
PF3D7_0630100,2270.t00189,MAL6P1.127,PFF1460c,,,,
PF3D7_0214700,PF02_0138,PFB0670c,,,,,
PF3D7_0618600,2270.t00461,MAL6P1.241,PFF0900c,,,,
PF3D7_1316700,PF13_0093,,,,,,
PF3D7_0104100,MAL1P1.31,PFA0205w,,,,,
PF3D7_0700700,MAL8P1.214,,,,,,
PF3D7_1215400,2277.t00150,MAL12P1.149,PFL0745c,,,,
PF3D7_0706800,MAL7_tRNA_Thr1,MAL7_tRNA_Thr1:tRNA,,,,,
PF3D7_0710900,PF07_0046,,,,,,
PF3D7_0221000,PF02_0197,PFB0950w,,,,,
PF3D7_0831800,MAL7P1.231,,,,,,
PF3D7_1032900,PF10_0320,,,,,,
PF3D7_1016000,PF10_0156,,,,,,
PF3D7_1415500,PF14_0153,,,,,,
PF3D7_0607800,2270.t00235,MAL6P1.81,PFF0385c,,,,
PF3D7_0404400,MAL4P1.42,PFD0210c,,,,,
PF3D7_0625400,2270.t00141,MAL6P1.174,PFF1230c,,,,
PF3D7_0324100,MAL3P7.47,PFC1080c,,,,,
PF3D7_1466800,PF14_0636,,,,,,
PF3D7_0822900,PF08_0035,,,,,,
PF3D7_1139300,PF11_0404,,,,,,
PF3D7_0530000,MAL5P1.297,PFE1500c,,,,,
PF3D7_0202400,PF02_0024,PFB0115w,,,,,
PF3D7_0708500,PF07_0030,,,,,,
PF3D7_1314100,MAL13P1.73,,,,,,
PF3D7_1110500,PF11_0112,,,,,,
PF3D7_1003300,PF10_0036,,,,,,
PF3D7_1118000,PF11_0186,,,,,,
PF3D7_0218300,PF02_0173,PFB0855c,,,,,
PF3D7_1477000,PF14_0740,PF14_0741,pf14_0741,,,,
PF3D7_1240100,2277.t00389,MAL12P1.387,PFL1945c,,,,
PF3D7_1455300,PF14_0527,,,,,,
PF3D7_0802800,PF08_0129,,,,,,
PF3D7_0110500,MAL1P2.31,PFA0510w,,,,,
PF3D7_0110200,MAL1P2.29,PFA0500w,,,,,
PF3D7_1365900,PF13_0346,,,,,,
PF3D7_0913900,PFI0680c,,,,,,
PF3D7_0622800,2270.t00116,MAL6P1.201,PFF1095w,,,,
PF3D7_1420900,PF14_0774,,,,,,
PF3D7_0422600,MAL4P1.207b,PFD1065c,,,,,
PF3D7_0527400,MAL5P1.273,PFE1365w,,,,,
PF3D7_1318600,MAL13P1.100,,,,,,
PF3D7_0416600,MAL4P1.156,PFD0805w,,,,,
PF3D7_0931100,PFI1510w,,,,,,
PF3D7_1427700,PF14_0255a,PF14_255a,PF14_255a:1:pep,PF14_255a:mRNA:1,,,
PF3D7_0425600,MAL4P1.240,PFD1200w,PFD1225w,,,,
PF3D7_1461000,PF14_0582,,,,,,
PF3D7_1473900,PF14_0707,,,,,,
PF3D7_0531800,MAL5_5.8S,MAL5_5.8S:rRNA,,,,,
PF3D7_1475100,PF14_0719,,,,,,
PF3D7_0710600,PF07_0043,,,,,,
PF3D7_0725300,PF07_0106,,,,,,
PF3D7_1000700,PF10_0007,PF10_0008,,,,,
PF3D7_0517200,MAL5P1.172,PFE0860c,,,,,
PF3D7_1436600,PF14_0346,,,,,,
PF3D7_1245200,2277.t00434,MAL12P1.432,PFL2170c,,,,
PF3D7_1208000,2277.t00081,MAL12P1.80,PFL0400w,,,,
PF3D7_1475400,PF14_0722,,,,,,
PF3D7_1304200.2,MAL13P1.23,PF3D7_1304200,,,,,
PF3D7_0313000,MAL3P4.29,PFC0545c,,,,,
PF3D7_1112800,PF11_0134,,,,,,
PF3D7_1231000,2277.t00299,MAL12P1.299,PFL1495w,,,,
PF3D7_1337000,MAL13P1.184,,,,,,
PF3D7_1019900,PF10_0193,,,,,,
PF3D7_0512400,MAL5P1.124,PFE0615w,,,,,
PF3D7_1138300,PF11_0530,,,,,,
PF3D7_1134100,PF11_0352,,,,,,
PF3D7_0107000,MAL1P1.61,PFA0345w,,,,,
PFC10_API0019,ORF105,PFC10_API0019,,,,,
PF3D7_0302900,MAL3P1.9,PFC0135c,,,,,
PF3D7_1004200,PF10_0045,,,,,,
