,TgondiiGT1,TgondiiME49,Pfalciparum3D7_generic_biomass,Pfalciparum3D7_species_biomass,PbergheiANKA_generic_biomass,PbergheiANKA_species_biomass,PcynomolgiB_generic_biomass,PcynomolgiB_species_biomass,PvivaxSal1_generic_biomass,PvivaxSal1_species_biomass,ChominisTU502_2012,CparvumIowaII,PknowlesiH_generic_biomass,PknowlesiH_species_biomass,Pfalciparum3D7_without_ortho_generic_biomass,Pfalciparum3D7_without_ortho_species_biomass,PbergheiANKA_without_ortho_generic_biomass,PbergheiANKA_without_ortho_species_biomass,PcynomolgiB_without_ortho_generic_biomass,PcynomolgiB_without_ortho_species_biomass,PvivaxSal1_without_ortho_generic_biomass,PvivaxSal1_without_ortho_species_biomass,PknowlesiH_without_ortho_generic_biomass,PknowlesiH_without_ortho_species_biomass,pfal2018,pviv2018,pber2018,pkno2018,pcyn2018,ipfa2017,tg2015,iPfal18
EX_sphmyln_e,1.0,0.999999999999985,1.0000000000000013,1.0000000000000013,0.9999999999999911,0.9999999999999911,0.9999999999999983,0.9999999999999983,1.0000000000000024,1.0000000000000024,NA,NA,0.9999999999999997,0.9999999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23779472006771857
ACOADAGAT1819Z18111Z180,1.0000000000000007,1.0000000000000007,NA,NA,1.000000000000028,1.000000000000028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999987889,0.9999999999987889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LYSOXp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000001,0.9999999999999999,1.0000000000000007,0.9999999999999996,1.000000000000003,NA,NA,NA
DASYN180,1.0000000000000004,1.0000000000000018,0.9999999999999992,0.9999999999999992,0.9999999999999997,0.9999999999999997,0.9999999999999981,0.9999999999999981,1.0000000000000024,1.0000000000000024,1.0,1.0000000000000004,0.9999013546269797,0.9999013546269797,0.9999999999999993,0.9999999999999993,1.000000000000013,1.000000000000013,1.0000000000000056,1.0000000000000056,1.0000000000000047,1.0000000000000047,1.0000000000000013,1.0000000000000013,NA,NA,NA,NA,NA,NA,NA,0.9949097157344541
T_c_to_e_C15498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004,1.0,NA
T_c_to_e_C00055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R03362_TGME49_215700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_a_C00027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999991,NA,NA
T_c_to_e_C02972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C00440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA
AGPAT1819Z1819Zhc,NA,NA,0.9999999999999984,0.9999999999999984,1.0000000000000062,1.0000000000000062,0.9999999999999994,0.9999999999999994,0.9999999999999992,0.9999999999999992,1.0000000000000078,0.9999999999999998,1.0000000000000009,1.0000000000000009,1.0000000000000022,1.0000000000000022,0.9999999999987899,0.9999999999987899,1.0000000000000135,1.0000000000000135,1.000000000000004,1.000000000000004,0.9999999999999999,0.9999999999999999,NA,NA,NA,NA,NA,NA,NA,NA
GCPN,1.0000000000000007,1.0000000000000009,0.9999999999999991,0.9999999999999991,1.0000000000000064,1.0000000000000064,0.9999999999999996,0.9999999999999996,0.9999999999999982,0.9999999999999982,1.000000000000001,1.0000000000000007,1.0000000000000013,1.0000000000000013,0.9999999999999988,0.9999999999999988,0.999999999998789,0.999999999998789,0.9999999999999944,0.9999999999999944,1.0000000000000009,1.0000000000000009,0.999999999999999,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA
FAOXC80,NA,NA,NA,NA,1.0000000000000067,1.0000000000000067,0.9999965621799481,0.9999965621799481,0.9999999999999987,0.9999999999999987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EAR180x,0.9999999999999998,1.0000000000000007,1.0,1.0,1.0000000000000064,1.0000000000000064,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,NA,NA,1.0000000000000078,1.0000000000000078,1.0000000000000002,1.0000000000000002,0.9999999999987865,0.9999999999987865,1.0000000000000249,1.0000000000000249,0.9999999999999997,0.9999999999999997,0.9999999999999987,0.9999999999999987,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C06104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
3OAS181_ap,NA,NA,NA,NA,1.0000000000000064,1.0000000000000064,0.9999999999999984,0.9999999999999984,0.9999999999999983,0.9999999999999983,NA,NA,1.0000000000000009,1.0000000000000009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999751
3HAD60_ap,NA,NA,NA,NA,1.0000000000000069,1.0000000000000069,0.9999999999999956,0.9999999999999956,0.9999999999999963,0.9999999999999963,NA,NA,0.9999999999999941,0.9999999999999941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999751
EAR40x_ap,NA,NA,NA,NA,1.0000000000000067,1.0000000000000067,0.9999999999999992,0.9999999999999992,0.9999999999999968,0.9999999999999968,NA,NA,1.0000000000000004,1.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999751
2agpe161_e_t,NA,NA,1.0000000000000022,1.0000000000000022,1.000000000000007,1.000000000000007,0.9999999999999971,0.9999999999999971,0.9999999999999964,0.9999999999999964,NA,NA,1.0000000000000007,1.0000000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999762
R05875_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
R00081_complex_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_m_to_c_C04592_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C05269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
GACPAIL_18_0_18_1_16_0ter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GLCNACT,1.0000000000000007,1.0000000000000007,0.9999999999999605,0.9999999999999605,1.000000000000028,1.000000000000028,0.9999999999999989,0.9999999999999989,0.9999999999999987,0.9999999999999987,1.0,1.0000000000000002,1.0000000000000004,1.0000000000000004,0.9999999999999976,0.9999999999999976,0.9999999999987889,0.9999999999987889,0.9999999999999978,0.9999999999999978,0.9999999999999943,0.9999999999999943,0.9999999999999922,0.9999999999999922,NA,NA,NA,NA,NA,NA,NA,NA
ACGAMPM,0.9999999999999919,1.0000000000001723,0.9999999999999983,0.9999999999999983,1.0000000000000062,1.0000000000000062,0.9999999999999983,0.9999999999999983,0.9999999999999978,0.9999999999999978,1.000000000000001,1.0,1.0000000000000007,1.0000000000000007,0.9999999999999997,0.9999999999999997,0.9999999999987883,0.9999999999987883,0.999999999999969,0.999999999999969,1.0000000000000018,1.0000000000000018,0.9999999999999964,0.9999999999999964,NA,NA,NA,NA,NA,NA,NA,0.9999999999999735
EXC_BOTH_C00870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EX_nac_e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999749
TAGAH1819Z18111Z1819Z,0.9999999999999997,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P5CRxr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999964,1.000000000000001,0.9999999999999987,1.0000000000000002,1.0000000000000007,NA,NA,NA
T_c_to_e_C16238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
PHEt2r,NA,NA,NA,NA,0.34827029081159305,0.34827029081159305,0.2991990489746221,0.2991990489746221,0.4160227689589804,0.4160227689589804,NA,NA,0.41602289951467397,0.41602289951467397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999748
R00847_r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999998,NA,NA
T_c_to_e_C00143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999994,1.0,NA
EXC_BOTH_C04675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
UPPDC2c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999989,0.999999999999999,0.9999999999999981,1.0,1.0000000000000024,NA,NA,NA
T_c_to_m_C00156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R01699_TGME49_245670_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R08224_TGME49_315170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
MOD_2mbdhl,1.0000000000000036,1.0,1.0000000000000013,1.0000000000000013,1.0000000000000078,1.0000000000000078,0.9999999999999992,0.9999999999999992,0.9999999999999977,0.9999999999999977,NA,NA,1.0000000000000016,1.0000000000000016,0.9999999999999968,0.9999999999999968,0.9999999999987914,0.9999999999987914,1.0000000000000104,1.0000000000000104,1.0000000000000002,1.0000000000000002,0.999999999999999,0.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA
R03662_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000002,NA,NA
EXC_BOTH_C05698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
MECDPDH2,1.0000000000000004,1.0000000000000002,1.000000000000001,1.000000000000001,1.000000000000007,1.000000000000007,0.9999999999999983,0.9999999999999983,0.9999999999999981,0.9999999999999981,NA,NA,1.0000000000000002,1.0000000000000002,1.000000000000012,1.000000000000012,0.9999999999987852,0.9999999999987852,1.000000000000006,1.000000000000006,1.0000000000000029,1.0000000000000029,0.9999999999999265,0.9999999999999265,NA,NA,NA,NA,NA,NA,NA,NA
FACOAL140t2ppc,1.0000000000000002,1.0000000000000004,0.9999999999998563,0.9999999999998563,1.0000000000000062,1.0000000000000062,0.9999999999999992,0.9999999999999992,0.9999999999999992,0.9999999999999992,1.0000000000000078,0.9999999999999998,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,0.9999999999987899,0.9999999999987899,1.0000000000000135,1.0000000000000135,1.0000000000000042,1.0000000000000042,1.0000000000000169,1.0000000000000169,NA,NA,NA,NA,NA,NA,NA,NA
HXCOAte,NA,NA,0.9999998686939751,0.9999998686939751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R03347_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C05766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
ORNTAr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999996,0.9999999999999993,0.997607895022582,1.0,0.9996519112755189,NA,NA,NA
GLYC2Pabcppc,1.0000000000000004,1.0000000000000007,NA,NA,1.0000000000000067,1.0000000000000067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99999999999879,0.99999999999879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R05636_TGME49_208820_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
AMETtc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999981,1.0000000000000002,0.9999999999999991,0.9999999999999983,1.0000000000000018,NA,NA,NA
PG120abcppc,1.0000000000000002,1.0000000000000007,0.9999999999998563,0.9999999999998563,1.0000000000000062,1.0000000000000062,0.9999999999999994,0.9999999999999994,0.9999999999999974,0.9999999999999974,1.0000000000000078,0.9999999999999998,1.0000000000000009,1.0000000000000009,0.9999999999999851,0.9999999999999851,0.9999999999987896,0.9999999999987896,1.0000000000000135,1.0000000000000135,0.9999999999999997,0.9999999999999997,1.000000000000017,1.000000000000017,NA,NA,NA,NA,NA,NA,NA,NA
G_Protein_t,NA,NA,0.9999999999999998,0.9999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999757
R01440_TGME49_318310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C04253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
PHETHPTOX,1.0000000000000016,1.0000000000000009,0.9999999999999984,0.9999999999999984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EX_hco3_e,0.9910047401406834,0.818473424725636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999755
DGDGGH1839Z12Z15Z1634Z7Z10Zc,0.999999999999997,1.0000000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R05261_TGME49_207620_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C01639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
DAGK_16_0_18_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000062,0.9999999999999993,0.9999999999999983,1.0000000000000004,1.0000000000000007,NA,NA,NA
R00115_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA
T_c_to_e_C06579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R00122_TGME49_239620_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
T_c_to_e_C16586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
trna_met,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HETZK,NA,NA,0.9999999999999998,0.9999999999999998,1.0000000000000067,1.0000000000000067,0.9999999999999988,0.9999999999999988,0.9999999999999982,0.9999999999999982,NA,NA,1.000000000000001,1.000000000000001,1.0000000000000009,1.0000000000000009,NA,NA,1.0000000000000053,1.0000000000000053,0.9999999999999863,0.9999999999999863,0.999999999999998,0.999999999999998,1.0000000000003135,1.0000000000000002,0.9999999999999973,1.0000000000000002,1.0000000000000036,NA,NA,0.999999999999975
R09386_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000001,NA,NA
PDE2,0.9999999999999993,1.0000000000001312,1.0000000000000004,1.0000000000000004,1.000000000000007,1.000000000000007,0.9999999999999983,0.9999999999999983,0.9999999999999981,0.9999999999999981,1.0000000000000004,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9999999999883867,0.9999999999883867,1.0000000000000067,1.0000000000000067,1.0000000000000024,1.0000000000000024,0.9999999999999281,0.9999999999999281,0.9999999999999972,1.0000000000000009,0.9999999999999991,1.0000000000000002,1.0000000000000007,NA,NA,0.9999999999999754
HACD7i,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999981,0.9999999999999981,1.000000000000001,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999979,0.9999999999999979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPNCL3,NA,NA,0.9999999999999989,0.9999999999999989,1.000000000000007,1.000000000000007,0.9999999999999988,0.9999999999999988,0.9999999999999982,0.9999999999999982,1.0000000000000062,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000009,1.0000000000000009,0.9999999999987886,0.9999999999987886,0.9999999999999944,0.9999999999999944,1.0000000000000013,1.0000000000000013,0.9999999999999918,0.9999999999999918,NA,NA,NA,NA,NA,NA,NA,NA
DOLPMT3,NA,NA,NA,NA,1.0000000000000069,1.0000000000000069,0.9999999999999956,0.9999999999999956,0.9999999999999983,0.9999999999999983,NA,NA,1.0000000000000002,1.0000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999745
T_c_to_e_C01335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004,1.0,NA
EXC_BOTH_C02191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
DIPS,0.9999999999999998,0.9999999999999993,1.0000000000000022,1.0000000000000022,1.0000000000000062,1.0000000000000062,1.0000000000003666,1.0000000000003666,0.9999999999999978,0.9999999999999978,1.0,1.0000000000000002,1.000000000000002,1.000000000000002,1.000000000000003,1.000000000000003,0.9999999999987869,0.9999999999987869,1.0000000000000164,1.0000000000000164,0.9999999999999976,0.9999999999999976,0.9999999999999951,0.9999999999999951,NA,NA,NA,NA,NA,NA,NA,NA
R04952_EXP_2_TGME49_294820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C06579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
FE3abc,1.0000000000000004,1.0000000000000004,0.9999999999999989,0.9999999999999989,1.000000000000007,1.000000000000007,0.9999999999999988,0.9999999999999988,0.9999999999999982,0.9999999999999982,1.0000000000000062,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000009,1.0000000000000009,0.9999999999987886,0.9999999999987886,0.9999999999999944,0.9999999999999944,1.0000000000000013,1.0000000000000013,0.9999999999999918,0.9999999999999918,NA,NA,NA,NA,NA,NA,NA,NA
PIt2m_2,0.9999999999999989,1.0000000000000004,1.0000000000000009,1.0000000000000009,1.0000000000000069,1.0000000000000069,1.0000000000000002,1.0000000000000002,0.9999999999999977,0.9999999999999977,NA,NA,1.0000000000000004,1.0000000000000004,0.999999999999998,0.999999999999998,0.9999999999987892,0.9999999999987892,1.000000000000011,1.000000000000011,0.999999999999997,0.999999999999997,0.9999999999999978,0.9999999999999978,0.8001193933340063,0.8001193933340053,0.791532205956747,0.8001193933340044,0.7915322031839446,NA,NA,NA
T_c_to_a_C05703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000000000000004,NA,NA
MLTG2,0.9999999999999902,1.0000000000000018,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9968001575450262,NA,NA,NA,NA,NA,NA,0.997279440668198,0.997279440668198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THRGLNexR,NA,NA,NA,NA,1.0000000000000064,1.0000000000000064,1.0000000000000009,1.0000000000000009,0.999999999999998,0.999999999999998,NA,NA,1.000000000000001,1.000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999999,1.0000000000000002,0.9999999999999994,0.9999999999999996,1.000000000000002,NA,NA,0.9999999999999754
RTOTALFATPc,NA,NA,NA,NA,1.0,1.0,0.9999999999999981,0.9999999999999981,NA,NA,NA,NA,0.9999999999999966,0.9999999999999966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C06409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R03990_TGME49_247500_m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
R05577_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999999999999997,NA,NA
D_DASH_LACt2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.9999999999999992,0.9999999999999988,1.0000000000000009,1.000000000000001,NA,NA,NA
ALCD2irm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.000000000000013,0.9999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T_c_to_e_C16240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
EXC_BOTH_C00195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA
MGDGW6DS1829Z12Z1627Z10Z2c,0.999999999999997,1.0000000000000007,0.9999999999998563,0.9999999999998563,1.0000000000000062,1.0000000000000062,1.0000000000000002,1.0000000000000002,0.999999999999998,0.999999999999998,NA,NA,1.000000000000001,1.000000000000001,0.9999999999999851,0.9999999999999851,0.9999999999987899,0.9999999999987899,1.00000000000001,1.00000000000001,0.9999999999999997,0.9999999999999997,1.000000000000001,1.000000000000001,NA,NA,NA,NA,NA,NA,NA,NA
MTRI,0.9999999999999938,1.0000000000000013,0.9999999999999991,0.9999999999999991,NA,NA,0.9999999999999994,0.9999999999999994,0.9999999999999981,0.9999999999999981,NA,NA,NA,NA,0.9999999999999795,0.9999999999999795,1.0000000000000058,1.0000000000000058,1.0000000000000062,1.0000000000000062,0.9999999999999979,0.9999999999999979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
