,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
ASP4DC,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
HEMEti,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
AHALc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
Htap,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ALDD15,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
G14N8g,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
MANt2,not in model,,not in model,nonlethal,not in model,,,,,not in model,,,,
PPCDC,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
NTD4,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
IDPA,not in model,,nonlethal,not in model,nonlethal,,,,,not in model,,,,
LYSTRS,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
GLUCYS,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
7DHFtm,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PLDAGAT18111Z1819Z1601,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
FAS100ACPm,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
GLCMAN600a_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
DGDGD4DS1819Z1634Z7Z10Zc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PHEMEABCte,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
FAS140_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
SO4NA1t,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
BDMT,nonlethal,,nonlethal,not in model,not in model,,,,,not in model,,,,
4M2OPLOXRD,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
pg_prod3,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ALAR,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ARAB1D2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_malthp_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
NDPK7m,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PSP_L,nonlethal,,nonlethal,not in model,not in model,,,,,not in model,,,,
LPLIPAL2A180,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
CITALALDOR,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
KARI_23dhmp_1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
AACPS1_1c,nonlethal,,nonlethal,not in model,not in model,,,,,not in model,,,,
DHPPDA,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
DOLK,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_orot_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
IMP,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ENOm,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
NO2Rc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_crn__D_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
FAS161ACPmc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ACCOAL2,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
ADCS,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
2AGPEAT120,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
TAGAH1819Z18111Z1845Z9Z12Z15Z,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
ETHAPT_OLE_STC_c,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
C161SN,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PPRDNDH,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
HMR_1630,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ETHAPT_STC_ALNA_c,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
TMDPK,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
KAT5,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
ACOADAGAT16018111Z1819Z,nonlethal,,not in model,nonlethal,not in model,,,,,not in model,,,,
METSR_R1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
LPLIPAL2G141,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
ATPS3m,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
CHLBSGc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ZHYc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ARTCOAL1,not in model,,nonlethal,nonlethal,not in model,,,,,not in model,,,,
CLB6PH,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PLDAGAT18111Z18111Z18111Z3,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ACOADAGAT_DHA_EPA_DHA_c,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
SUCD1,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
TAGAH16018111Z18111Z,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
CHOPT_PALM_OLE_c,not in model,,not in model,nonlethal,not in model,,,,,not in model,,,,
SQD2_183_6_9_12,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ASPGLU2m,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PGLUSYN,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
TALA,nonlethal,,not in model,nonlethal,not in model,,,,,not in model,,,,
PGKm,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_enlipa_e,nonlethal,,nonlethal,not in model,nonlethal,,,,,not in model,,,,
DMPPS,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
DHORTS,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
LYSabc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_inost_e,nonlethal,,not in model,nonlethal,not in model,,,,,not in model,,,,
PLDAGAT1801819Z18111Z1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
NTRIRy,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
HEMELhc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PG161abcppc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
UREAtm,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
MI14PP,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
3OAR161_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
DHRc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
HMPK4,not in model,,nonlethal,not in model,nonlethal,,,,,not in model,,,,
EX_pur_e,not in model,,not in model,nonlethal,not in model,,,,,not in model,,,,
COBALTt5,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
3HAD180,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
VALt2r,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
EX_pe18111Z1845Z9Z12Z15Z_e,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
DAGAH1601819Z,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
EX_ethso3_e,not in model,,not in model,nonlethal,not in model,,,,,not in model,,,,
FASm240,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
EX_glyald_e,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
3HAD140_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
MAGAH160,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ATPS10_3,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_arsenb_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ACACT6pc,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
K2L4Aabcppc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
DAGAH_MYRS_EPA_c,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
23CN2P1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
SPODM,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
TAGAH16018111Z160,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
UREA2t2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
acylpg_prod6,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_26dmani_e,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
PLIPA2A180,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
FAOXC1811603m,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
AGPAT4nhs,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ALATL,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
RE3252C,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
GLYBabc,nonlethal,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
GLUTRS,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
METt2r,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
PED5DS1801835Z9Z12Z,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ILETAm,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
HMR_0889nhs,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
TAGAH16018111Z1819Z,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
DHORD4i,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ASPO2y,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
I2FE2SR,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
REPHACCOAI,not in model,,nonlethal,not in model,nonlethal,,,,,not in model,,,,
PUTA3,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
KAT3,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
3OAS120_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
COAt,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
GLYCt2,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
EX_glcglyc_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
AGPAT120,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
SQDGW6DS1829Z12Z160c,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
MPML,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
LPCH1819Z_sn1_c,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
TPK1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PACCOAL,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ALDD20x,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_35cgmp_e,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
EX_dca_e,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ps_prod5,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
NTRIR2y,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
CH2ACH,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ETHAPT1819Z1819Z,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
AGPAT140,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
LEUTRSm,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
DGDGD4DS1839Z12Z15Z1644Z7Z10Z13Zc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ACOAD4_1,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
GLYC3tr,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
GUACYC,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
r2420,not in model,,not in model,not in model,nonlethal,,,,,not in model,,,,
EX_asntyrthr_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
MOD_2mbdhl,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PHYTFDH1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ECOAH9ir,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
HICITDmc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
RH3CD,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
5FTHFt2_1,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
PLDAGAT_PALM_EPA_LNA_PC_7_c,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
NADH6,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
TKT1,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
AMID4,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
NDPK4m,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
DURIK1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ACM6PH,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
BCOALIG,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
CBFCc,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ACN_b_m,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
EX_lysargleu_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
METt2m,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
RPE,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
OCBT,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
HMR_2368,not in model,,not in model,nonlethal,not in model,,,,,not in model,,,,
CHOPT_OLE_EPA_c,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
SK_trdrd_c,not in model,,not in model,nonlethal,not in model,,,,,not in model,,,,
ADK1m,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PG120abcppc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
KAS14_1c,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
FACOAL182,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ALR2,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
FASm300,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
PPPGO,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
DESAT20_1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
r1116,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
HPROb,nonlethal,,not in model,not in model,nonlethal,,,,,not in model,,,,
UTUP,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
EX_2agpg141_e,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
TRPAS1,nonlethal,,nonlethal,not in model,not in model,,,,,not in model,,,,
EX_lysvalphe_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
SO4t4_2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
4HALDD,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
NAt3_2,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
SMPD3l,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
FACOAE80,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
LPLIPAL2ATE160,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
G3PAT180_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
CD2abc1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
S4FE4ST,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ACOAR5m,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
GTPH1,nonlethal,,nonlethal,not in model,not in model,,,,,not in model,,,,
LPCAT_STC_EPA_sn2_c,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
GLCt2,nonlethal,,nonlethal,not in model,nonlethal,,,,,not in model,,,,
ACOAR6mc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_ttdcea_e,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
TYRTRPPHEr,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ADKd,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
FADMQOR,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
ADK3,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
RBFK,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PYRShic,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
DAGK16018111Z,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
FACOAL171_anteiso,nonlethal,,nonlethal,nonlethal,not in model,,,,,not in model,,,,
MMSAD1,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
PTHPS2,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
ALAASNLEUt,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
HEPKA2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
APH161,not in model,,not in model,not in model,nonlethal,,,,,not in model,,,,
GMPR,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
AKGDb,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
GLNASNGLNt,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ETFc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
DBRC,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
ALAt2r,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
DGGH,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
SALCNH,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
AMID,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
MGDGW3DS1829Z12Z1644Z7Z10Z13Zc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
MOD_4mop,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
SUCD2_u6mc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
NDH2_sync,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
GLUTCOADHc,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
TUNGSabcppc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PE1819Z1845Z9Z12Z15Zt,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_glyb_e,nonlethal,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
SK_trnagly_c,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ARGLYSex,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
MDH_nadp_hic,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ATGDmc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
L_LACD2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
GP4GH,not in model,,nonlethal,nonlethal,not in model,,,,,not in model,,,,
r2016,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
AGPATCOA_EPA_EPA_c,not in model,,not in model,nonlethal,not in model,,,,,not in model,,,,
GLYCTO1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
SULOm,nonlethal,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
PCHOLHSTDe_1nhs,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
MCBTS,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
CYOO6mc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_ps181_e,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
CRNtHa,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
MGDGW3DS1839Z12Z15Z160c,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PPBNGS_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
ACOAO5pc,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
METTRSm,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
DHBD,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
FRUt1r,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_gmp_e,not in model,,not in model,not in model,nonlethal,,,,,not in model,,,,
DPR,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
ACOAD3,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
DGTSDS1829Z12Z1829Z12Z1,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
4H3NALDD,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
AHEXASE3,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_glyc2p_e,nonlethal,,not in model,nonlethal,not in model,,,,,not in model,,,,
AACPS4,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
LPEH140_sn1_c,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
PGLYCP,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
HACD9m,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
IDPm,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ASPT,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PGP180abcppc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_arbt_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_pe1819Z1819Z_e,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_chol_e,nonlethal,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
ILEabc,not in model,,not in model,nonlethal,not in model,,,,,not in model,,,,
CELASE2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ACOAD4f,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
KAT7,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
LPCOXc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
3HCINNMH,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
DAGK_MYRS_EPA_c,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
FMETDF,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
FNOR,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_cdpdhdec9eg_e,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PYRDAT,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
TRPMETVALr,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
LPLIPAL1A120,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
HACD4i,not in model,,not in model,not in model,nonlethal,,,,,not in model,,,,
UTPtm,nonlethal,,nonlethal,nonlethal,not in model,,,,,not in model,,,,
PPTT,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
SQD2_181,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
3HAD181,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PINA1tm,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
COLIPAabcppc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
GLYOXm,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ARGSERSERt,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
ALANA1tm,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
RNTR4c,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
pe_prod18,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
3OAS80_1c,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
FOMETRi,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
3OAR120,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ACOADAGAT16018111Z160,nonlethal,,not in model,nonlethal,not in model,,,,,not in model,,,,
TAGAH1801819Z18111Z,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
AOXSr,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
ACOAD6,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
LIPOS,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
DMTc,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
ETHAPT_SC,not in model,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
DEDOLP1,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
NDH1_2pc,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PHEPHEASNr,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PACCOAL2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
EX_hxa_e,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
A3GALT5c,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
MPTAT,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
PS120abcppc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PE181abcppc,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_ahcys_e,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
G6PI2,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
PMPK,not in model,,nonlethal,not in model,nonlethal,,,,,not in model,,,,
QMO2,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
BMOCOS,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
CEPTEnhs,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
CYOO_HP,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
PYNP2r,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
MEOHt2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
POLYAO2,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
FAH140c,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
3OAS161,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
THRD,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
HMR_0852nhs,not in model,,nonlethal,not in model,not in model,,,,,not in model,,,,
RNDR1b,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
EX_k_e,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
HPYRDC,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
3HAD161_ap,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
EX_pg1819Z160_e,nonlethal,,nonlethal,nonlethal,nonlethal,,,,,not in model,,,,
CYSS,nonlethal,,not in model,not in model,not in model,,,,,not in model,,,,
DSCLCOCH,not in model,,not in model,not in model,not in model,,,,,not in model,,,,
GLU5K,nonlethal,,nonlethal,not in model,not in model,,,,,not in model,,,,
EX_dad_2_e,not in model,,not in model,nonlethal,nonlethal,,,,,not in model,,,,
G5SD2,nonlethal,,nonlethal,not in model,not in model,,,,,not in model,,,,
