,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
ACSERSULLm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
THFOR2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
G1Dx,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PREPTHS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ACOAD2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
LEULEULAPc,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
HKNTDH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DICtm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_pgp140_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_no3_e,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_hemozoin_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
AMETtm,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
HISLYSTHRr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FPGS6m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DHAPT,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GALM1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
NNDPR,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ICL_1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_starch_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_thrmetarg_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT1819Z18111Z1601,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GLUDxi,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
THRS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CPPPGOAN2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GCPN,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PE18111Z1829Z12Zt,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
SK_his__L_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ASPTRS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_tag_e,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
SK_trnaile_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
OPAH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
LYSt5r,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
2AGPEAT141,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ACGAM6PS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
DAGK1819Z18111Z,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MANt1r,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
2DHPFALDL,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
2_PERIOD_4_PERIOD_1_PERIOD_141,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
3DSPHR,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ACTNabc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
KARA1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
r1914,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT18111Z1819Z1819Z3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACOAD9mc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EAR121x_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
r2510,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
KAS14_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
MK8t,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MALOAAtm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ACACCT,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z1c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
OPTCCL,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
G1SAT,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
SALCHS4abcppc,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
MGDGW3DS1839Z12Z15Z1634Z7Z10Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
RAFH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
UG6PGT,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
SK_asp__L_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
HACD2i,,,not in model,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
CYS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GLPASE1,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
RNTR2c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FAS100COA,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
DADA,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PFOR,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
CYOR_u6mc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EAR100_m,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
CFAS180G,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,not in model
DOLPGT2,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
PLIPA2G180,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLDAGAT_OLE_EPA_DHA_PE_10_c,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
METSOXR2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
HISTRSm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
OIVD3m,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_nh4_e,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PGMm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
OCOAT3r,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
BDH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
SK_trnacys_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
2agpe181t,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLA2PC_HDE_DHA_c,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
FAS161,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
CYSDSF,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
BUPN,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
MDDCP1ex,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ASNtm_1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
KAS19SA,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ORNDC,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PLIPA2A161,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
FASC180ACP,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
UGLYCH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LYSVALPHEr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GLYCLm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PROD2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ENLIPAabctexc,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_ileasnhis_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DGTCY,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PBALm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ALCD3ir,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MLTHFtm_1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CYSS_m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DKGLCNR2x,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ARTPLM2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ACOADAGAT18111Z1819Z160,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
PLDAGAT_HDE_PALM_LNA_PE_11_c,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
DGTSDS1829Z12Z1829Z12Z2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PLPSA21801835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ALCD19_L,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
FAMPL5,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
HISt2r,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_arbtn_fe3_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
DHFOR,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
HMPK1,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
GLCpts,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CERS126,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HCGALm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_antim_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_pe141_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EGMEACPR,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ETHAPT_STC_EPA_c,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
COAtmt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GLYVESSEC_1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
34HPLtm,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
ACOADAGAT16018111Z1835Z9Z12Z,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
PUNP2,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
SPP,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
IGPS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LPLIPAL1A160,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
G3PD,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
pe_prod2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
BTCOARx,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ARGN_1,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
METSabc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PGSA161,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
CRNDabcppc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CLPNS2_BS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_cell4_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT1819Z1819Z18111Z3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
OAAt_1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
MDH3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
NDH1_4ppc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PE160abcppc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
3OAS140,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
NADDPe,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
G6PBDH,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
G12MT3c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
IPDPUPT,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,not in model
DKDH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CYSS_2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
RNMK,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
NTP11,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PSERSm_SC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PPACOALmc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GLYCL_2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
CSm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PSUDS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_butso3_e,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
OCTDPtmt,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
LPLIPAL1G141,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
MI1PS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
LPLIPAL2ATG120,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
SK_thr__L_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
FBA,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
ACOADAGAT1819Z18111Z160,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
TRE6PH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DGDGGH1839Z12Z15Z1637Z10Z13Zc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
SECYSTL,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
LIPACabcppc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PMI12346PS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
2agpe161t,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DOLASNTc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_metox_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PLDAGAT16018111Z18111Z2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DHDPRy,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HCYSMT2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
NDPK6m,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DASYN120,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
MYCON3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_enlipidA_e,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
NARK,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
2agpe160t,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
CYOR_q8_mc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
APNPT,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PLDAGAT18111Z18111Z1819Z3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HEX4,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
CYSGLYex,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PCW3DS_LNA_EPA_sn2_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PRMICI,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
MGDGD4DS1839Z12Z15Z1634Z7Z10Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
DGTPtm,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
EX_glcman600_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
D_LACtm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ECOAH12,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
SERDC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
MPMTc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_murein3p3p_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CLt_m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_pq_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PRAIS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GCCb,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ETHAPT_LNA_LNA_c,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
NTRIR2x,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ARGSERSERr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DVPCHLDRc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
G3PAT140,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_urea_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PLDAGAT_HDE_PALM_LNA_PE_10_c,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
GDPMNH,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
OMHPALTD,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
EX_acgam1p_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
OCBT_1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GBEZ,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CHTBSptsppc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
DSBGGTc,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_amp_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HMR_1651,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
APTA1i,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
P5CRm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
BFBP,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PROt4,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ACMUMptsppc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
G6PDH2r,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
AATGm,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
GLYVESSEC,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PGSA141,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
RE3033R,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
ORNCD,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
OPMEACPS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_ni2_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
CELBpts,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
METTRPPHEt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_tdcoa_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
BUTCT,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CPS_m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT16018111Z18111Z3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
FAS200,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CBPAH,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DHORD3,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
DMHDRFS,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HEMEOMOmc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
XANt2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GLYDHDc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
G3PIt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
GTHOr,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ETHAPT,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLDAGAT1819Z1819Z18111Z2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LEUTRS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
TPTPt_m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
SERPHELYSr,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PDHam2hic,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_egly_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GLBRAN,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
3NUCLE2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
FALDH2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
OPETDC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PPTTm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_acgam6p_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PTOLDOX,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
4HGLSD,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
BILEt4,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
CAATPS,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
GCLDH,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
SK_atp_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
OPHBDCm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
PLDAGAT1601819Z18111Z1,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
2DGULRGy,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
G3PAT160,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PLPSA21819Z1835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
ARBabc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
UPP3MT,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ALAALAabcppc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
HSERTA,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CITACt,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
AMETtmt,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
2MAHMP,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
OBFOOLOR,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
EX_pdx5p_e,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_LptA_e,,,nonlethal,not in model,nonlethal,,,not in model,,not in model,,,,nonlethal
3OAR60_ap,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
BCAROHX,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ALDD31,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT1819Z1819Z1819Z2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PSSA180,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_ps120_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
EX_glnhishis_e,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
S2FE2SS2,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
LYCOPC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HMR_2332,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
PLDAGAT_PALM_PALM_LNA_PE_10_c,,,not in model,nonlethal,not in model,,,not in model,,not in model,,,,not in model
SERPHELYSt,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
NaKt_1,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
CLPNS180,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
BATHORHODOPSINIc,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
3OAS80,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
PHYTFDH2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ZYMSTAT_SC,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
CYOOm,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
APATc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
NMNHYD,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
AMID3,,,nonlethal,nonlethal,not in model,,,not in model,,not in model,,,,nonlethal
MCPST,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
BLACT,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
ADNK1m,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
EX_mops_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
HIBHc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
GLS2e,,,nonlethal,not in model,not in model,,,not in model,,not in model,,,,not in model
HACD10pc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
ACN_a_m,,,not in model,nonlethal,nonlethal,,,not in model,,not in model,,,,not in model
EX_gam_e,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
FMNRx,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
PPAPnhs,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
METSR_S2,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
FEtm,,,not in model,not in model,not in model,,,not in model,,not in model,,,,not in model
LLDH_ferr_xc,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
2AGPEAT180,,,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,,,nonlethal
MMSDHir,,,not in model,not in model,not in model,,,not in model,,not in model,,,,nonlethal
