,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
NDPK7m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
PE180abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
PETHMT_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
GCATENEC,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
HMGL_1c,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
ACOAD1f,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
EX_14glucan_e,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PMTCOAtm,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
KAS14_1c,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,not in model
GLYOX,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
r2416,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,nonlethal,not in model,not in model
DAGK1819Z1819Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,not in model,,nonlethal,not in model,not in model,not in model
UAGDP,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
AGPAT181,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,not in model,not in model
GHMT2r_m,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
DXYLK,not in model,not in model,not in model,not in model,not in model,,,nonlethal,nonlethal,,not in model,nonlethal,not in model,not in model
PHEtec,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,not in model
UDCPDPex,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
FA160ACPHi,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,not in model,not in model
ORNDC,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
ALDD19xr,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
NAt3_2,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,nonlethal,,not in model,nonlethal,not in model,nonlethal
THIORDXi,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
ECOAH2c,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
EX_malt_e,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
GLYO1,not in model,not in model,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
FRULYSK,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,not in model
PYK_ap2,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
GCCb,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
ALDH,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
r0431_1,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
DGDGGH1829Z12Z1619Zc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PS180abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
GPDDA3,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
GLUSx,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,nonlethal,nonlethal,not in model,not in model
PXMOc,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
EX_pgp141_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
GCC2cm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
LANOSTt,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
MOBDabc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
FACOAL161t2ppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
FAH1819Zc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
Cuabc,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
CHOPT_LNA_LNA_c,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
A2GALT2c,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
ACCOAC_1c,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
MGDGD4DS1829Z12Z1644Z7Z10Z13Zc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,nonlethal,not in model
EX_thmmp_e,not in model,not in model,not in model,not in model,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
DGTSDS1829Z12Z1819Z,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
DGTSDS1829Z12Z18111Z,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
PLDAGAT16018111Z18111Z2,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
FAO182p_oddoddc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
ACOADAGAT1601819Z18111Z,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
HEXSabc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
GLUSfx,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
HEPKB2,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,not in model,not in model
ACYP,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,not in model,nonlethal,nonlethal,not in model
CYSATm,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
CDGGGPP3,not in model,not in model,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
SELCYSTL,not in model,not in model,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,not in model
DGDGGH1819Z1627Z10Zc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
MG1A,not in model,not in model,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
OPHBDCm,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
DAGK1801819Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,not in model,,nonlethal,not in model,not in model,not in model
C5STDS,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,not in model,nonlethal
PCHLDRc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PEDS18111Z1845Z9Z12Z15Z,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
BPNT,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,not in model,,nonlethal,nonlethal,not in model,not in model
DHFR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
HMR_2861,not in model,not in model,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
FCLT,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,not in model,nonlethal,not in model,nonlethal
RNDR3,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
CLPNS_SA,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
MCSNAH,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,not in model
FACOAL161_ISO,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
FTR,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
CRETINOLPMTACTc,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
AACP1819ZSc,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
MDDCP4ex,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
METB1,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
G3PT,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
CYOOm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,nonlethal,nonlethal,not in model,not in model
EX_pheme_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
SPMDAT1,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,not in model
4ABUTtmi,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
LPLIPAL1A180,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
AKGDHe2r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
DHCRD2,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
RAFH,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
DHNAPHT,not in model,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
ADSHm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
LPLIPAL1A140,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
FACOAL141,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
MEHLER,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,not in model
MYCON4,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
HACD4i,not in model,not in model,not in model,not in model,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
MYCSacp56,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
SCYSDS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,nonlethal,not in model
TAGAH18111Z1819Z1819Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
PPBNGS_1c,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,nonlethal,not in model
IPCS124_SC,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
EAR161y,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
SUCOAS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
1AGPEAT18111Z1845Z9Z12Z15Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,nonlethal,not in model,not in model,not in model
EAR120x_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
AMMQLT8,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
HKNDDH,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
GMPt6,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,not in model,not in model
CBPAH,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
RBFSa,not in model,not in model,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
GOFUCR,nonlethal,nonlethal,not in model,not in model,nonlethal,,,not in model,not in model,,nonlethal,nonlethal,not in model,nonlethal
3OAS60_1c,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,not in model
ACOADH1,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,nonlethal
ETHAPT_PALM_PALM_c,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
EX_aspvalasn_e,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,not in model
UREA2t2,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PYKm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
pe_prod19,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
CHOPT_HDE_EPA_c,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
GMHEPAT,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
DAGAH18111Z1819Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
EHGLATm,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
LPLIPAL2ATG181,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
ACOAD6f,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
3OAR180,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
HISLYSTHRr,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,not in model
PPAPnhs,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
PELINETHnhs,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
MTHFC,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
PHYTFDH1,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
EX_ala__L_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
DAGAH1819Z18111Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
THRTHRARGt,not in model,not in model,nonlethal,not in model,not in model,,,not in model,not in model,,nonlethal,not in model,not in model,not in model
MMSAD1m,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
LCYSTATm,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
5FLURAPRT,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,nonlethal
2AGPEAT160,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
PDHe2r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
BCAROHX2,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
ACKr,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,not in model
PPDIMAS,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
DESAT20_1,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
EX_Rtotal_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
GMPR,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
LIDOMO,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
EX_val__L_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
ACOAO8pc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
CHRPL,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PLIPA2G180,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
SULOm,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PSERSm_SC,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
GLYTRS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
EX_udcpp_e,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
LPCAT_MYRS_DHA_sn2_c,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
TRPTRS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
D_LACDm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
AGPAT120,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,not in model,nonlethal,not in model,not in model
PLDAGAT18111Z18111Z18111Z2,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
ALDD7,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
ETHAPT18111Z1819Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
APAPTm,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
PELINL_HSPLA2nhs,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PAIL1819Z160t,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
FAO141p_oddc,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
MYCON3,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
PGP181abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
HMPK3,not in model,not in model,nonlethal,not in model,nonlethal,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
EX_gthox_protein_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
GLCMAN600a_e,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
SDOOR_c,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
EX_dcyt_e,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
ALALYSTHRt,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
GLYALDDr,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
DAGAH_MYRS_GLNA_c,not in model,not in model,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
SK_trnathr_c,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
DRIBabc,nonlethal,nonlethal,not in model,not in model,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
ADK1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
MGDGW3DS1839Z12Z15Z1634Z7Z10Zc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
NDH1_3uc,not in model,not in model,nonlethal,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,not in model,nonlethal
PAPA1819Z1819Z,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,not in model
EX_hxcoa_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
ICDHyr,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
ALAtm,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,nonlethal,not in model,not in model
LPS3nhs,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PGSA160,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
TAGAH1819Z1819Z160,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
PGK,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
2_PERIOD_4_PERIOD_1_PERIOD_141,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
GUAt,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
MANBabc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,nonlethal,not in model
MOD_3mopc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,nonlethal
DHDPRy,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
ACTD,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,not in model
GLCP2,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,not in model,not in model
ARAB14LO,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
FGFTm,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
FAO182p_evenoddc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
FORCT,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
GALt2_2,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,not in model,nonlethal,,not in model,nonlethal,nonlethal,not in model
EX_bilea_e,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PLDAGAT_EPA_EPA_DHA_PC_2_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
MALDDH,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,nonlethal
3OAS121_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
PPCOAC,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
TAURabc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
FEENTER2tppc,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
ACACT6m,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
LCADi,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
MOPSabc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
GLUDC,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,not in model
EX_udcpdp_e,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
