,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
NACODA,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,not in model,,not in model
CBL_m,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
3OAR60_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
NADH16,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,,nonlethal
SUCR,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,not in model,nonlethal,,not in model
PIt5m,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
NTRLASE3,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
HMPK4,,,nonlethal,not in model,nonlethal,,,not in model,not in model,,not in model,nonlethal,,nonlethal
CELASE2,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
FAMPL2,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
3HAD141_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
3SALATAi,,,not in model,not in model,not in model,,,nonlethal,not in model,,nonlethal,not in model,,nonlethal
XYLK2,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
MXMOc,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
CSNATr,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,,not in model
EX_cys__L_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
UPP3MT,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
BFBP,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
G16MTc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
BMOCOS,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
GCC2amc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
GCC2am,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
SACCD1,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
MPML,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
OPHHXm,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
PLDAGAT1819Z18111Z18111Z2,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
HCO3_2NAt,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
HCO3E,,,nonlethal,nonlethal,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
DHRT_2mbcoac,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
GLNS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
PLIPA2A181,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
CHSTEROLt2,,,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,,not in model
EX_clpn141_e,,,nonlethal,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
PHETRSm,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
FASm180,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
ACOAD9mc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
PAPA1819Z18111Z,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
FERIRDe,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
r0355,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
OXO2Ctm,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
AMPMS,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
ACOTA,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,nonlethal
DB4PS,,,not in model,not in model,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
LPLIPAL1G120,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
THRabc,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
HSTPTr,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
ASPt2_2,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
METDabc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,,nonlethal
LNSTLS,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
MG2Ac,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,nonlethal
C140SN,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
PA180abcppc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
GTHPi,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
PE18111Z1819Zt,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
TAGAH1801819Z1835Z9Z12Z,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
NDH_1,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,,nonlethal
HEXCt,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
3OAR40_m,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
SUCLmc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
PPA_1,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_isetac_e,,,not in model,nonlethal,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_glyald_e,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
FUCASE2,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
PI45BPP_SC,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
ACACT9pc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
KAS20SA,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,nonlethal
ACM6PH,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
DAGK_EPA_ALNA_c,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
ETHAPT_HDE_EPA_c,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
THRA,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,not in model
MGDGD7DS1829Z12Z1617Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
ETHAPT_MYRS_MYRS_c,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
BLACT,,,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,not in model,,not in model
GLYTLm,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
PEPPItap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
EX_nad_e,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
MANGLYCptsppc,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ADK4m,,,nonlethal,not in model,not in model,,,not in model,not in model,,nonlethal,not in model,,not in model
EX_ddca_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
GTHPe,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
ETHAPT_HDE_DHA_c,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
PPCK,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
HACD6i,,,not in model,not in model,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
ACANTHAT,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
EX_glcman4_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
URCN,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
MI3PP,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
LPLIPAL2ATE161,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
ETHAPT_OLE_EPA_c,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
AMETt2,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,nonlethal
DOLPMT4,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
PDIMAS,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
CLPNS120,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
C226CPT1,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
TRPMETVALr,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
ZCAROTDH1,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
S6PG,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
AGM3PH,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,,nonlethal
CPPPGO_1c,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
TRPILETRPt,,,nonlethal,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
MGDGW3DS1839Z12Z15Z1627Z10Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
SARCOX,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
GLUCAN2abc,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
EX_glucan1500_e,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
FAS240_L,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,,nonlethal
ATPtm,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
EX_tre_e,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
VALLEUPHEr,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
A3GALT1c,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
KAS15_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
DGDGW3DS1839Z12Z15Z1644Z7Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
ILEARGILEt,,,nonlethal,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
AKGt2r,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
ACMUMptsppc,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
HISTRSm,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
ARGabc,,,not in model,nonlethal,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ENO,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
PPA,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
TAGAH1801819Z180,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
SK_trnaasp_c,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
PLDAGAT_HDE_HDE_HDE_PE_13_c,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
GUAC,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,nonlethal
G3PD2_1c,,,not in model,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,not in model,,not in model
GLYOXm,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,not in model
EX_dca_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_malttr_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
ACP1_FMN,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
TRIGS_SC,,,nonlethal,nonlethal,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
ANS2,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,,not in model
EX_ser__L_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,nonlethal,nonlethal,,nonlethal
AGPAT161,,,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,not in model,nonlethal,,not in model
3AIB_Dtm,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
IMPD,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_g3pg_e,,,not in model,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
EX_butso3_e,,,not in model,nonlethal,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
BWCOS,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
NDPK3,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_pdx5p_e,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
PLPSA21801835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,nonlethal
MFAPS_SC,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,nonlethal
ALDD20y,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
LPLIPAL2ATG141,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
GALKr,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,not in model
SK_trnaleu_c,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
SK_trnaser_c,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
pe_prod2,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,not in model,not in model,,not in model
CITALOR,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
NAt5,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
DASYN160190,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
PAPA18111Z160hc,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
LPEAT_LNA_HDE_sn2_c,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
SUCDu_sync,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,,not in model
EX_tungs_e,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
HMSH2,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
DGDGGH1829Z12Z160c,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
EX_glnhishis_e,,,nonlethal,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
EX_trpthrile_e,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
CF3Sg,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
G12MT1gc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
acoa_prod14,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
ACS2,,,not in model,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
CYSGLYex,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
FA141COAabcpc,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
BHMT,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
CYSS_2,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
GST12_e,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
EX_pg181_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
G3PAT120_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
MALTTRabc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
ATPS1,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ADPDA,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,not in model
AMPt_m,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
RETINOLSATc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
CMPtm,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
FAS161ACPm,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
THMDt2,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
SLDy,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
PLDAGAT_LNA_EPA_LNA_PC_4_c,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
PSD181,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,nonlethal
SK_trnagly_c,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
NORRDX,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
PLDAGAT1819Z18111Z1602,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
MDH_nadp_hic,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
MANt2,,,not in model,nonlethal,not in model,,,nonlethal,not in model,,nonlethal,nonlethal,,not in model
ILEabc,,,not in model,nonlethal,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
METHFtxc,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
HKNTDH,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
PLDAGAT18111Z18111Z1819Z3,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
L_LACtm,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
NTRIRx,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
BZDIOLDH,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,,nonlethal
NO3abcppc,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,nonlethal
PA181abcppc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
PS141abcppc,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_gua_e,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
DTPH,,,nonlethal,not in model,nonlethal,,,not in model,nonlethal,,nonlethal,not in model,,not in model
FACOAL141t2pp_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
ACOADAGAT16018111Z1835Z9Z12Z,,,not in model,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
GCCbim,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
GDPtmt,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
CRVStu,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
REPHACCOAI,,,nonlethal,not in model,nonlethal,,,not in model,nonlethal,,nonlethal,not in model,,not in model
AGPAT120_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
acoa_prod1,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
ATPPHm,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
EX_pg180_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
AGPAT160,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
GLPASE1,,,nonlethal,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
CHOPT_OLE_EPA_c,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
3OAS161_ap,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
FACOAL140t2ppc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
LPLIPAL1E141,,,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
ASNGLNNaEx,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
HXAND,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
PLDAGAT_HDE_HDE_LNA_PE_13_c,,,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,,not in model
MPBQ,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
PLDAGAT1819Z18111Z1819Z1,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
r2532,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,,not in model
ETHAPT1819Z1819Z,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
PHETRS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ECOAH5_1,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
PSI_2c,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
PGP1819Z160t,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ANTIMt1,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
AP4AH,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
E4PD,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
AACPS9,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
OXOAEL,,,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,not in model,,not in model
3NTYROXDAppc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
CYSSERMETr,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
PLDAGAT18111Z18111Z18111Z3,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
THRTRSm,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
I2FE2ST,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
PDHcr,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
ACYP_2,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,,not in model
GLNt,,,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
FE3HOXabcppc,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
MGt5,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,not in model,nonlethal,,nonlethal
MGSA,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,not in model
NABTNO,,,not in model,not in model,not in model,,,nonlethal,not in model,,nonlethal,not in model,,nonlethal
CITALALDOR,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,nonlethal
GGDPR,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
DGDGD7DS1829Z12Z1617Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
ACOAD10m,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,,not in model
MG1Ac,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,,nonlethal
HEMELm,,,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,,not in model
ALDD31_1,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
ARBabc,,,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,not in model,,not in model
MDH,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
PYK,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
CYTDK2,,,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,,nonlethal
CHLDAOc,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
IMPC,,,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,,not in model
ECOAH7,,,not in model,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,,nonlethal
PFK_3,,,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,not in model,,not in model
4PEPTabcppc,,,not in model,not in model,nonlethal,,,not in model,not in model,,not in model,not in model,,not in model
HPROxm,,,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,,not in model
TAGL_SC,,,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,,not in model
CDGS,,,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,,not in model
TMK,,,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,not in model,,not in model
