,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
CLIPAabctexc,,,nonlethal,not in model,nonlethal,not in model,not in model,,,not in model,,,,
MDDCP4ex,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
XOLEST2te,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
SADT2,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_dcacoa_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
DAGK_EPA_OLE_c,,,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,
NADHOR,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
DOLPMT3,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
UDPDPS,,,nonlethal,not in model,nonlethal,not in model,not in model,,,not in model,,,,
MI1456PKnc,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PCHLD646ORc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
O16A4COLIPAabctexc,,,nonlethal,not in model,nonlethal,not in model,not in model,,,not in model,,,,
FAS120ACPm,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
URIH,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
FRUK,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
FAS100_ap,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
FRUt2,,,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,
FAO80pc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
KAS4,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_23cump_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
PACCOAL3,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
HMR_6782,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
NOS1,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
DOLPMT2,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
GMPS,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
MYCON4,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
DDPAm,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
OHPHM6nc,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
METabc,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
DVPCHLD646ORc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
NTD7e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_rib__D_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
ACOAD20,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_dextrin_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
HMR_3966,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
LPLIPAL1G160,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
MM3c,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
MPBQ,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
RNDR2b,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
ALDD14,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
MEPCT,,,nonlethal,not in model,nonlethal,not in model,not in model,,,not in model,,,,
ATGDm,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
3HAD161,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
ACOADAGAT18111Z1819Z18111Z,,,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,
SULAabc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
MTAP,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
SHSL4r,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
MTAADA,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
OXPTNDH,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
CY_focytb5_c,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PIt2r,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
VALVALr,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_CE5022_e,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
LPLIPAL2ATG141,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
NIt5,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
CITALDM,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_pg181_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
THRMETARGr,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
ILEASNHISt,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
NDPK9,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_murein3px4p_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
ALDD3,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
AKGDHe2r,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EPGALURSe,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
PA160abcppc,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_ldl_enhs,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
pe_prod6,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
ilvg,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
C5STDS,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
A2GALT1c,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
MGDGW3DS1839Z12Z15Z1637Z10Z13Z2c,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
FAS180,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
LPLIPAL1A140,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
DHORD7,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
PLDAGAT1819Z18111Z1819Z2,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
BCAROHX2,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
2HP6MPMOmc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
HMR_2336,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
ALCD19y,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PRASCSi,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
TAGAH18111Z18111Z180,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
PLDAGAT_MYRS_EPA_LNA_PC_1_c,,,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,
THFAT,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
ALDD2y,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
URIC,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_pgp161_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
COCHL,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
GLYO1,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
FACOAL120t2pp_ap,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
ALCD23yi,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
HGNTOR,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
METSRabc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
DXYLK,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
CRNCDH,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
PI45BP5P_SC,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
TRE6PS,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
AGPAT160,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PI35BP5P_SC,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
SERTRPHISt,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
G6PP,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_gluside_e,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
CYTDt2,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
VALSERARGr,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
DKFPS2,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
NADHDH,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_lac__L_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
ANXANORc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
TAGAH16018111Z1845Z9Z12Z15Z,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
DGUNC,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
CYTK1,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
C140SN,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
NDP7,,,nonlethal,not in model,nonlethal,not in model,not in model,,,not in model,,,,
FE3DHBZSabcppc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
FA141COAabcpc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
ECH_3hivcoa,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
DGDGGH1839Z12Z15Z1634Z7Z10Zc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
PSD160,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PLDAGAT_LNA_EPA_LNA_PC_1_c,,,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,
LNS14DM,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_12dgr140_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
MSAR,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
HSK,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
SQLC2,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
3OAR80_ap,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PSYc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
AHSERL2,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
LANOSTAT_SC,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_pail18111Z160_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
FLVR,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
LPLPS1AGPE1819Z,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_pnto__R_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PLDAGAT_PALM_EPA_LNA_PC_5_c,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
PAIL1819Z160t,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_Rtotalcoa_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
CYOR3m,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
MAGAH2264Z7Z10Z13Z16Z19Z_c,,,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,
DHROmc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
AGPRim,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_hghhlipa_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
MOTH4,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
MALTTRabc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
AHSERL2_1,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
FAS120COA,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_ala__L_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
HEMEASm,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
FACOAL181t2ppc,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PPM2,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
CPMPS,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
34HPPYRI,,,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,
TMK,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_leu__L_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_pe18111Z1819Z_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
APOFETNsc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_thm_e,,,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,
TCHOLABCtc,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
ETHAPT18111Z1819Z,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
ALCD2x,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
ETFQO_1,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_pg160_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
r2376,,,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,
RE3166C,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
G3PAT180_1,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
AGPAT181_9,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
LYSt2r,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
MI3PSB,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_odecoa_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_ser__L_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
HIBHr,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PAPSPHENST,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
DHR,,,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,
3OAR120_m,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
PGP161abcppc,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
Kabc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
KAT1,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_dsbcox_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_2agpg140_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
FA181ACPH,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
PINOS_SC,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
ACGAMT,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
MALS,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
HYDFDN2r,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
VALTRS,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
LCYSTATm,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
LPCAT_HDE_EPA_sn2_c,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
NADH10,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
ACOADH2,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
CMPtm,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_ppc1o_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
MI4PP,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_cu2_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
G6Pt6er,,,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,
EX_lanost_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
ETF,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
ETHAt,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_pe_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
MOD_3mop,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
5AOPtmt,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
CS,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
G6PDA_1,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
FA180COAabcpc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
MNLDHr,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
DADK,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_pro__L_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_pc_SC_e,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
ACOADAGAT1819Z1819Z1819Z,,,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,
EX_pe18111Z1829Z12Z_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
3OAR181_ap,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
TRPS1,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
G3PD2_1c,,,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,
GALMAN600b_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
PRAGSr,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
AGPOP,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
MGDGS_OLE_HDE_c,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
pe_prod11,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
AMPMS,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
GLCURt2r,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
TRPAS2,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
FACOAE180,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
LALGP,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_sprm_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
pe_prod13,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
DAGAH_OLE_HDE_c,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
DASYN141,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
SK_tyr__L_c,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
G3PAT181_1,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
PGD3TDS18111Z1613Ec,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_lpam_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
N2OR,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
TAGAH18111Z1819Z18111Z,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
OCDCYAt,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
PLDAGAT_OLE_EPA_DHA_PE_14_c,,,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,
EX_h2o2_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_murein5p5p_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
ACANTHAT,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
ORNTA,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
DMQMT6m,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
FAMPL3,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
CYO1b,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
r1162,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
CHOPT_PALM_EPA_c,,,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,
RE1834C,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
ATPS4r,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
FACOAL160t2ppc,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
GLCOAS,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
MGDGD7DS1829Z12Z1617Zc,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PGLCNDH,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
ALDD17,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_tmp_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
FACOAL100t2pp_ap,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PHEMEtm,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
FAO141p_oddc,,,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,
AMETt2,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_murein5p4p_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
AMID_1,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_12dgr180_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
GTHRDt2,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_mobd_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
THZPSNm,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_salchs4fe_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_cell6_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
3OAS120,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
HSDy,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
STARCH300DEGR2Bc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
GGDPR,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
FACOAL1832,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_pa180_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PPANA,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PIt2m_2,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
LPLIPAL2E181,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
TRE6PP,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_fecost_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
KARA2,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
APH141,,,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,
GALTpts,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
PAPA18111Z160hc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_valleuphe_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
MALSm,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
FUCASE2,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_alaasnleu_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
CYSLYSL,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
acylpg_prod1,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
NBAH,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
FAMPL1,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
SQDGW3DS1839Z12Z15Z160c,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
EX_crn_e,,,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,
dgl_prod7,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
NTD5,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PYKm,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
SARCOX,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_thymd_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
CYOR_u6m,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PHYTEDH2,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
CYSDDS,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
PS141abcppc,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
FE2tm,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
OMMBLHXm,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
PLDAGAT_HDE_ARA_HDE_PC_8_c,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_murein5px4px4p_e,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
CD2abc2,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
C141SN,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
EX_tungs_e,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
GLUVESSEC,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
MLDEP2ppc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
ETHAPT_STC_GLNA_c,,,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,
FAS181ACPm,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
TAGAH18111Z1819Z180,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
ACOAO4pc,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
ARUH,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
TRPTRSm,,,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,
CYTP450R,,,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,
MME,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
DESAT18,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
NHFRBO,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
DSMSTOLD,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
DAGAH_OLE_PALM_c,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
pe_prod16,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
3HAACOAT80,,,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,
HEMEOMOm,,,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
DESAT18_2,,,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,
